Temperatura. Can B ( C )	Pressione. Can A ( kPa )
29.11161	4.76577
29.20738	4.76577
29.11161	4.76577
29.15948	4.76577
29.06377	4.76577
29.15948	4.77065
29.11161	4.77065
29.20738	4.77554
29.15948	4.77065
29.20738	4.77554
29.15948	4.77065
29.20738	4.77554
29.15948	4.78530
29.20738	4.78042
29.11161	4.78530
29.20738	4.78530
29.15948	4.78530
29.20738	4.78530
29.11161	4.78530
29.20738	4.79019
29.15948	4.79019
29.20738	4.79507
29.11161	4.79019
29.20738	4.80483
29.15948	4.79995
29.20738	4.80483
29.15948	4.79995
29.20738	4.80483
29.15948	4.79995
29.20738	4.80483
29.15948	4.80972
29.20738	4.80483
29.15948	4.80483
29.20738	4.80972
29.15948	4.80972
29.20738	4.81460
29.15948	4.81460
29.20738	4.81460
29.15948	4.82437
29.20738	4.81948
29.15948	4.82437
29.20738	4.82437
29.15948	4.82437
29.20738	4.82437
29.20738	4.82925
29.20738	4.82925
29.20738	4.82925
29.20738	4.82925
29.20738	4.82925
29.20738	4.83413
29.20738	4.84390
29.20738	4.83413
29.15948	4.84390
29.20738	4.84390
29.20738	4.84390
29.20738	4.84390
29.25532	4.84390
29.20738	4.84390
29.20738	4.84878
29.20738	4.85366
29.20738	4.84878
29.30329	4.84878
29.20738	4.85366
29.35130	4.85366
29.25532	4.86343
29.20738	4.85366
29.25532	4.86343
29.35130	4.85855
29.20738	4.86343
29.35130	4.86343
29.25532	4.86831
29.20738	4.86343
29.25532	4.86831
29.35130	4.86831
29.30329	4.86831
29.39935	4.87320
29.25532	4.87320
29.35130	4.88296
29.25532	4.88296
29.20738	4.88296
29.25532	4.88296
29.39935	4.88296
29.25532	4.88296
29.39935	4.88296
29.30329	4.88296
29.35130	4.88784
29.25532	4.88784
29.35130	4.88784
29.35130	4.89273
29.35130	4.89273
29.25532	4.90249
29.39935	4.89273
29.30329	4.90249
29.39935	4.89761
29.35130	4.90249
29.39935	4.90249
29.30329	4.90249
29.35130	4.90249
29.30329	4.90738
29.39935	4.91226
29.35130	4.90738
29.39935	4.91226
29.35130	4.91226
29.39935	4.91714
29.35130	4.92203
29.39935	4.92203
29.35130	4.92203
29.39935	4.92203
29.30329	4.92203
29.39935	4.92203
29.35130	4.92691
29.39935	4.92691
29.35130	4.92691
29.44743	4.92691
29.35130	4.94156
29.44743	4.93179
29.35130	4.94156
29.39935	4.93667
29.39935	4.94156
29.44743	4.94156
29.39935	4.94156
29.44743	4.94156
29.35130	4.94156
29.49554	4.94156
29.35130	4.94644
29.39935	4.94644
29.39935	4.94644
29.49554	4.94644
29.39935	4.94644
29.49554	4.96109
29.44743	4.95621
29.49554	4.96109
29.39935	4.95621
29.49554	4.96109
29.39935	4.96109
29.49554	4.96597
29.35130	4.96109
29.44743	4.96109
29.39935	4.96597
29.49554	4.96597
29.35130	4.96597
29.49554	4.97085
29.44743	4.97574
29.49554	4.97574
29.44743	4.98062
29.49554	4.97574
29.44743	4.98062
29.49554	4.97574
29.44743	4.98062
29.49554	4.97574
29.44743	4.98550
29.49554	4.98062
29.44743	4.98550
29.49554	4.98550
29.44743	4.98550
29.49554	4.99039
29.39935	5.00015
29.49554	5.00015
29.44743	5.00015
29.59188	5.00015
29.44743	5.00015
29.54369	5.00015
29.49554	5.00504
29.54369	5.00015
29.49554	5.00504
29.54369	5.00504
29.44743	5.00504
29.59188	5.00992
29.49554	5.00992
29.59188	5.00992
29.49554	5.00992
29.59188	5.00992
29.49554	5.01968
29.59188	5.01968
29.44743	5.01968
29.54369	5.01968
29.54369	5.01968
29.59188	5.01968
29.49554	5.02945
29.59188	5.02945
29.54369	5.02945
29.59188	5.02945
29.54369	5.02945
29.59188	5.03922
29.54369	5.02945
29.59188	5.03922
29.49554	5.03922
29.59188	5.03922
29.54369	5.03922
29.59188	5.03922
29.54369	5.04410
29.59188	5.04410
29.54369	5.04410
29.59188	5.04410
29.54369	5.04898
29.59188	5.04898
29.54369	5.05875
29.59188	5.04898
29.54369	5.05875
29.59188	5.05387
29.59188	5.05875
29.59188	5.05875
29.54369	5.05875
29.59188	5.05875
29.54369	5.06363
29.59188	5.06851
29.54369	5.06851
29.59188	5.06851
29.54369	5.07828
29.59188	5.06851
29.59188	5.07828
29.59188	5.07828
29.59188	5.07828
29.59188	5.07828
29.59188	5.07828
29.59188	5.07828
29.59188	5.07828
29.59188	5.08316
29.59188	5.08316
29.59188	5.08805
29.54369	5.09781
29.59188	5.08805
29.59188	5.09781
29.59188	5.09293
29.59188	5.09781
29.68836	5.09293
29.59188	5.09781
29.59188	5.09781
29.59188	5.09781
29.68836	5.10269
29.59188	5.10269
29.59188	5.10269
29.59188	5.10758
29.68836	5.10758
29.64011	5.10269
29.68836	5.10758
29.59188	5.11246
29.73666	5.11734
29.64011	5.11246
29.68836	5.11734
29.64011	5.11734
29.59188	5.11734
29.59188	5.11734
29.73666	5.11734
29.64011	5.12223
29.73666	5.12223
29.64011	5.11734
29.68836	5.12711
29.59188	5.12711
29.73666	5.12711
29.64011	5.13688
29.68836	5.13199
29.64011	5.13688
29.78499	5.13688
29.64011	5.13688
29.73666	5.13688
29.68836	5.14176
29.78499	5.14176
29.64011	5.14176
29.73666	5.14176
29.68836	5.14176
29.78499	5.14664
29.68836	5.15152
29.78499	5.14664
29.73666	5.15641
29.78499	5.15641
29.68836	5.15641
29.78499	5.15641
29.73666	5.15641
29.73666	5.15641
29.68836	5.15641
29.78499	5.16129
29.73666	5.16129
29.78499	5.16617
29.73666	5.16617
29.83336	5.16617
29.64011	5.17594
29.78499	5.16617
29.73666	5.17594
29.78499	5.17106
29.73666	5.17594
29.78499	5.17594
29.73666	5.17594
29.78499	5.17594
29.73666	5.17594
29.78499	5.18082
29.73666	5.18082
29.88177	5.18571
29.78499	5.18571
29.83336	5.18571
29.73666	5.18571
29.83336	5.19547
29.73666	5.19547
29.78499	5.19547
29.78499	5.19547
29.88177	5.19547
29.78499	5.19547
29.88177	5.19547
29.78499	5.20035
29.88177	5.20035
29.78499	5.20035
29.78499	5.20035
29.78499	5.20524
29.88177	5.20524
29.83336	5.21500
29.88177	5.21012
29.78499	5.21500
29.83336	5.21500
29.78499	5.21500
29.88177	5.21500
29.78499	5.21500
29.88177	5.21500
29.83336	5.21989
29.83336	5.21989
29.78499	5.21989
29.88177	5.22477
29.78499	5.22477
29.88177	5.22477
29.78499	5.23453
29.88177	5.22965
29.83336	5.23453
29.88177	5.22965
29.83336	5.23453
29.88177	5.23453
29.83336	5.23453
29.93021	5.23453
29.83336	5.23942
29.88177	5.23453
29.83336	5.23942
29.93021	5.24430
29.83336	5.25407
29.88177	5.24430
29.83336	5.23942
29.93021	5.24918
29.83336	5.25407
29.93021	5.24918
29.83336	5.25407
29.93021	5.25407
29.83336	5.25407
29.93021	5.25407
29.88177	5.25895
29.93021	5.26383
29.88177	5.25895
29.93021	5.26383
29.88177	5.26383
29.93021	5.27360
29.83336	5.26872
29.93021	5.27360
29.93021	5.27360
29.97869	5.27360
29.88177	5.27360
29.97869	5.27360
29.93021	5.27848
29.97869	5.27848
29.93021	5.27848
29.97869	5.27848
29.88177	5.28336
29.97869	5.28336
29.88177	5.28336
29.97869	5.28825
29.93021	5.29313
29.97869	5.29313
29.93021	5.29313
29.97869	5.28825
29.93021	5.29313
29.97869	5.29313
29.88177	5.29801
29.97869	5.29801
29.93021	5.29801
29.97869	5.29801
29.93021	5.30778
29.97869	5.31266
29.97869	5.30290
29.97869	5.31266
29.93021	5.31266
29.97869	5.31266
29.93021	5.31266
29.97869	5.31266
29.93021	5.31266
29.97869	5.31755
29.97869	5.31755
29.97869	5.32243
29.93021	5.32243
29.97869	5.32243
29.97869	5.33219
29.97869	5.32243
29.97869	5.33219
29.97869	5.32731
30.02720	5.33219
29.97869	5.33219
30.02720	5.33219
29.97869	5.33219
30.02720	5.33708
29.97869	5.33708
29.97869	5.34196
29.97869	5.34196
30.02720	5.34684
29.97869	5.35173
29.97869	5.34684
30.07576	5.35173
30.02720	5.35173
29.97869	5.35173
30.02720	5.35661
29.97869	5.35173
29.97869	5.35173
29.97869	5.35661
30.02720	5.35661
30.07576	5.35661
30.02720	5.36637
29.97869	5.36149
30.07576	5.37126
30.07576	5.36637
30.02720	5.37126
29.97869	5.37126
30.02720	5.37126
30.12435	5.37126
30.02720	5.37126
30.07576	5.37126
30.07576	5.37614
30.07576	5.37614
30.02720	5.37614
30.07576	5.38102
30.02720	5.39079
30.12435	5.38102
30.02720	5.39079
30.17298	5.38591
30.02720	5.39079
30.12435	5.39079
30.07576	5.39079
30.17298	5.39079
30.07576	5.39567
30.17298	5.39079
30.07576	5.40056
30.17298	5.39567
30.07576	5.41032
30.12435	5.40056
30.07576	5.40544
30.17298	5.40056
30.02720	5.41032
30.17298	5.40544
30.12435	5.41032
30.12435	5.41032
30.12435	5.41520
30.17298	5.41032
30.12435	5.41520
30.17298	5.41520
30.12435	5.42009
30.17298	5.42009
30.12435	5.42497
30.17298	5.42985
30.12435	5.42497
30.22164	5.42985
30.12435	5.42985
30.17298	5.42985
30.12435	5.42985
30.17298	5.42985
30.12435	5.43474
30.17298	5.43474
30.12435	5.43962
30.17298	5.43962
30.12435	5.43962
30.17298	5.43962
30.12435	5.44939
30.17298	5.44450
30.12435	5.44939
30.22164	5.44450
30.12435	5.44939
30.22164	5.44939
30.12435	5.45427
30.22164	5.44939
30.12435	5.45427
30.17298	5.45427
30.17298	5.45427
30.22164	5.45915
30.17298	5.45915
30.27035	5.46892
30.17298	5.46892
30.27035	5.46892
30.12435	5.46892
30.27035	5.46892
30.22164	5.46892
30.27035	5.46892
30.17298	5.47380
30.27035	5.46892
30.17298	5.47380
30.27035	5.47868
30.17298	5.48845
30.27035	5.47868
30.17298	5.48845
30.27035	5.47868
30.22164	5.48845
30.27035	5.48357
30.22164	5.48845
30.27035	5.48845
30.22164	5.49333
30.27035	5.49821
30.22164	5.48845
30.27035	5.49821
30.22164	5.49333
30.27035	5.49821
30.17298	5.50310
30.27035	5.49821
30.22164	5.50310
30.31909	5.50798
30.17298	5.50798
30.27035	5.50798
30.22164	5.50798
30.27035	5.51286
30.22164	5.50798
30.31909	5.51286
30.22164	5.51286
30.31909	5.51775
30.22164	5.51286
30.31909	5.51775
30.22164	5.52751
30.36787	5.51775
30.27035	5.52751
30.31909	5.52263
30.22164	5.52751
30.31909	5.52751
30.31909	5.52751
30.31909	5.52751
30.22164	5.53240
30.36787	5.53728
30.27035	5.53240
30.36787	5.53728
30.27035	5.53728
30.36787	5.53728
30.31909	5.54704
30.36787	5.54216
30.31909	5.54704
30.36787	5.54704
30.31909	5.54704
30.36787	5.54704
30.31909	5.55193
30.36787	5.54704
30.31909	5.55193
30.36787	5.55681
30.31909	5.55681
30.36787	5.55681
30.31909	5.56658
30.36787	5.55681
30.36787	5.56658
30.36787	5.56658
30.31909	5.56658
30.36787	5.56658
30.31909	5.56658
30.36787	5.56658
30.31909	5.57146
30.36787	5.57634
30.36787	5.57146
30.36787	5.58611
30.36787	5.58123
30.36787	5.58611
30.36787	5.58123
30.36787	5.58611
30.31909	5.58611
30.36787	5.58611
30.36787	5.58611
30.36787	5.58611
30.31909	5.58611
30.36787	5.59099
30.36787	5.59099
30.46555	5.59587
30.31909	5.59587
30.36787	5.60076
30.36787	5.59587
30.46555	5.59587
30.36787	5.60564
30.36787	5.60564
30.36787	5.60564
30.46555	5.60076
30.36787	5.60564
30.36787	5.61052
30.36787	5.61052
30.46555	5.61052
30.36787	5.62517
30.46555	5.61541
30.36787	5.62517
30.46555	5.61541
30.36787	5.62517
30.51445	5.62517
30.36787	5.62517
30.46555	5.62517
30.41669	5.62517
30.51445	5.62517
30.41669	5.63005
30.36787	5.63005
30.46555	5.63005
30.46555	5.63005
30.36787	5.64470
30.56338	5.63494
30.46555	5.63494
30.51445	5.63982
30.41669	5.64470
30.51445	5.63982
30.46555	5.64470
30.51445	5.64470
30.46555	5.64959
30.51445	5.65447
30.46555	5.64959
30.56338	5.65447
30.46555	5.64959
30.56338	5.65447
30.41669	5.65447
30.56338	5.66424
30.46555	5.66424
30.56338	5.66424
30.51445	5.66424
30.56338	5.66424
30.51445	5.66424
30.56338	5.66424
30.51445	5.66912
30.56338	5.66912
30.46555	5.66912
30.56338	5.66424
30.46555	5.67400
30.56338	5.67400
30.51445	5.68377
30.56338	5.67888
30.51445	5.68377
30.56338	5.67888
30.51445	5.68377
30.56338	5.68377
30.51445	5.68377
30.56338	5.68377
30.51445	5.68865
30.56338	5.68865
30.51445	5.69353
30.61236	5.68865
30.51445	5.70330
30.61236	5.69353
30.51445	5.70330
30.61236	5.69353
30.56338	5.70330
30.66137	5.70330
30.51445	5.70330
30.56338	5.70330
30.56338	5.70330
30.56338	5.70330
30.51445	5.70818
30.61236	5.71306
30.61236	5.71306
30.66137	5.71306
30.56338	5.72283
30.66137	5.71795
30.56338	5.72283
30.66137	5.71795
30.56338	5.72283
30.66137	5.71795
30.56338	5.72283
30.66137	5.72283
30.61236	5.72771
30.66137	5.72771
30.56338	5.72771
30.66137	5.74236
30.56338	5.73260
30.66137	5.74236
30.61236	5.74236
30.66137	5.74236
30.61236	5.73748
30.66137	5.74236
30.61236	5.74236
30.71042	5.74236
30.61236	5.74236
30.71042	5.74236
30.61236	5.74725
30.66137	5.75213
30.56338	5.75213
30.66137	5.75213
30.61236	5.76189
30.71042	5.75701
30.61236	5.76189
30.71042	5.75701
30.61236	5.76189
30.66137	5.75701
30.61236	5.76678
30.71042	5.76678
30.61236	5.76678
30.71042	5.76678
30.66137	5.77166
30.75951	5.77166
30.61236	5.77654
30.75951	5.77166
30.66137	5.77654
30.75951	5.78143
30.61236	5.78143
30.75951	5.78143
30.71042	5.78143
30.75951	5.78143
30.71042	5.78631
30.71042	5.79119
30.61236	5.78631
30.75951	5.78631
30.71042	5.80096
30.75951	5.79119
30.71042	5.80096
30.75951	5.79608
30.71042	5.80096
30.75951	5.80096
30.66137	5.80096
30.75951	5.80096
30.71042	5.80584
30.75951	5.80584
30.71042	5.81072
30.75951	5.81072
30.71042	5.81072
30.75951	5.81072
30.71042	5.81072
30.75951	5.82049
30.71042	5.81561
30.75951	5.82049
30.71042	5.82049
30.75951	5.82049
30.71042	5.82049
30.75951	5.82049
30.71042	5.82537
30.75951	5.83026
30.71042	5.82537
30.75951	5.83026
30.71042	5.84002
30.75951	5.83026
30.75951	5.84002
30.75951	5.83026
30.75951	5.84002
30.75951	5.83514
30.75951	5.84002
30.75951	5.84490
30.75951	5.84490
30.75951	5.84979
30.75951	5.84490
30.75951	5.84490
30.75951	5.84979
30.75951	5.84979
30.75951	5.85955
30.75951	5.85467
30.75951	5.85955
30.75951	5.85955
30.71042	5.85955
30.75951	5.85955
30.75951	5.86444
30.75951	5.85955
30.75951	5.86444
30.75951	5.86932
30.75951	5.86932
30.85782	5.86932
30.75951	5.87909
30.90703	5.86932
30.75951	5.87909
30.85782	5.87420
30.75951	5.87909
30.75951	5.87420
30.75951	5.88397
30.85782	5.87909
30.75951	5.88397
30.85782	5.88885
30.75951	5.88397
30.90703	5.88885
30.85782	5.88885
30.90703	5.89373
30.80864	5.89373
30.75951	5.89862
30.85782	5.89373
30.90703	5.89862
30.80864	5.89862
30.90703	5.89862
30.85782	5.90350
30.95628	5.90350
30.75951	5.90350
30.90703	5.90350
30.85782	5.91815
30.90703	5.90838
30.90703	5.91815
30.95628	5.91815
30.85782	5.91815
30.90703	5.91327
30.85782	5.91815
30.95628	5.91815
30.85782	5.91815
30.95628	5.92303
30.90703	5.92303
30.95628	5.93768
30.90703	5.92792
30.95628	5.93768
30.90703	5.92792
30.95628	5.93768
30.90703	5.93280
30.95628	5.93768
30.90703	5.93768
30.95628	5.93768
30.90703	5.93768
30.95628	5.93768
30.90703	5.93768
30.95628	5.94256
30.90703	5.94256
30.95628	5.94256
30.90703	5.94745
30.95628	5.94745
30.90703	5.95721
30.95628	5.94745
30.90703	5.95721
30.95628	5.95233
30.95628	5.95721
30.95628	5.95721
30.90703	5.95721
30.95628	5.95721
30.90703	5.96210
30.95628	5.96210
30.90703	5.96698
31.00557	5.97674
30.95628	5.96698
31.00557	5.97674
30.95628	5.97186
31.05490	5.97674
30.90703	5.97186
31.05490	5.97674
30.95628	5.97674
31.05490	5.97674
30.95628	5.98163
31.05490	5.98163
30.95628	5.98163
31.05490	5.98163
30.90703	5.99628
31.05490	5.98651
30.95628	5.99628
31.05490	5.98651
31.00557	5.99628
31.05490	5.99628
31.00557	5.99628
31.05490	5.99628
31.00557	5.99628
31.05490	5.99628
31.00557	6.00116
31.05490	6.00116
31.00557	6.00116
31.10427	6.00604
30.95628	6.00604
31.05490	6.00604
31.00557	6.01581
31.10427	6.01093
31.00557	6.01581
31.10427	6.01581
31.05490	6.01581
31.05490	6.01581
31.00557	6.02069
31.10427	6.01581
31.00557	6.01581
31.10427	6.02557
31.00557	6.02557
31.05490	6.02557
31.05490	6.03046
31.15369	6.03046
31.05490	6.03534
31.10427	6.03046
31.00557	6.03534
31.15369	6.03534
31.05490	6.03534
31.15369	6.03534
31.05490	6.03534
31.10427	6.04511
31.05490	6.04022
31.15369	6.05487
31.10427	6.04511
31.15369	6.05487
31.10427	6.04511
31.15369	6.05487
31.10427	6.05487
31.15369	6.05487
31.10427	6.05487
31.15369	6.05487
31.05490	6.05487
31.15369	6.05487
31.10427	6.05976
31.15369	6.05976
31.10427	6.06464
31.15369	6.05976
31.10427	6.07440
31.15369	6.06464
31.10427	6.07440
31.15369	6.06464
31.10427	6.07440
31.15369	6.06952
31.10427	6.07440
31.15369	6.07440
31.10427	6.07929
31.15369	6.07929
31.10427	6.07929
31.15369	6.08417
31.15369	6.08417
31.15369	6.08417
31.10427	6.09394
31.15369	6.09394
31.10427	6.09394
31.15369	6.09394
31.15369	6.09394
31.15369	6.09394
31.15369	6.09394
31.15369	6.09394
31.10427	6.09882
31.15369	6.09882
31.10427	6.11347
31.25264	6.10370
31.10427	6.10370
31.25264	6.10858
31.10427	6.11347
31.15369	6.10858
31.15369	6.11347
31.15369	6.11347
31.15369	6.11835
31.30217	6.11347
31.15369	6.11835
31.25264	6.11835
31.15369	6.11835
31.25264	6.12323
31.15369	6.11835
31.25264	6.13300
31.15369	6.12323
31.25264	6.13300
31.15369	6.13300
31.25264	6.13300
31.15369	6.13300
31.25264	6.13300
31.15369	6.13300
31.25264	6.13788
31.15369	6.13788
31.30217	6.14277
31.15369	6.14277
31.30217	6.14277
31.25264	6.14765
31.25264	6.14277
31.20314	6.14765
31.30217	6.14765
31.20314	6.15253
31.30217	6.14765
31.25264	6.15253
31.30217	6.15253
31.25264	6.15741
31.30217	6.15253
31.25264	6.15741
31.35175	6.16230
31.25264	6.16230
31.35175	6.16230
31.15369	6.16230
31.35175	6.16230
31.30217	6.17206
31.35175	6.17206
31.30217	6.17206
31.30217	6.17206
31.30217	6.17206
31.30217	6.17695
31.30217	6.17695
31.30217	6.17695
31.30217	6.17695
31.35175	6.18183
31.30217	6.19160
31.35175	6.18671
31.30217	6.19160
31.35175	6.18671
31.30217	6.19160
31.35175	6.19160
31.30217	6.19160
31.35175	6.19160
31.30217	6.19648
31.35175	6.19648
31.30217	6.20136
31.35175	6.20136
31.30217	6.20136
31.35175	6.20136
31.30217	6.21113
31.40137	6.21113
31.35175	6.20624
31.40137	6.21113
31.30217	6.21113
31.35175	6.21113
31.30217	6.21113
31.40137	6.21601
31.30217	6.21601
31.35175	6.21601
31.30217	6.23066
31.40137	6.22578
31.30217	6.23066
31.40137	6.22578
31.30217	6.23066
31.45103	6.22578
31.35175	6.23554
31.40137	6.23066
31.35175	6.23066
31.45103	6.23066
31.40137	6.23554
31.45103	6.24042
31.35175	6.24042
31.45103	6.24042
31.35175	6.24042
31.45103	6.25019
31.35175	6.25019
31.45103	6.25019
31.40137	6.25019
31.45103	6.25019
31.40137	6.25019
31.45103	6.25019
31.40137	6.25507
31.45103	6.25507
31.40137	6.25996
31.45103	6.25507
31.40137	6.25996
31.50073	6.25996
31.40137	6.26484
31.50073	6.26484
31.40137	6.26972
31.50073	6.26484
31.40137	6.26972
31.50073	6.26972
31.40137	6.27461
31.50073	6.27461
31.40137	6.27461
31.45103	6.27949
31.45103	6.27949
31.45103	6.27949
31.40137	6.28437
31.55048	6.28925
31.40137	6.28925
31.50073	6.28925
31.45103	6.28925
31.55048	6.28925
31.45103	6.28925
31.55048	6.28925
31.45103	6.29414
31.50073	6.29414
31.50073	6.29414
31.55048	6.29902
31.50073	6.29902
31.55048	6.29902
31.50073	6.30879
31.55048	6.30390
31.50073	6.30879
31.55048	6.30390
31.50073	6.30879
31.55048	6.31367
31.50073	6.31367
31.55048	6.31367
31.50073	6.31367
31.55048	6.31855
31.50073	6.31367
31.55048	6.31855
31.50073	6.31855
31.55048	6.31855
31.50073	6.32832
31.55048	6.32832
31.50073	6.32832
31.55048	6.32832
31.50073	6.32832
31.55048	6.32832
31.50073	6.33320
31.55048	6.33320
31.50073	6.33320
31.55048	6.33808
31.50073	6.34785
31.55048	6.34297
31.50073	6.34785
31.55048	6.34785
31.50073	6.34785
31.55048	6.34297
31.50073	6.34785
31.55048	6.34785
31.55048	6.35273
31.55048	6.35273
31.50073	6.35273
31.55048	6.35762
31.55048	6.35762
31.55048	6.36738
31.55048	6.35762
31.55048	6.36738
31.55048	6.36738
31.55048	6.36738
31.55048	6.36738
31.65009	6.36738
31.60026	6.37226
31.55048	6.37226
31.55048	6.37226
31.65009	6.37715
31.60026	6.37715
31.55048	6.37715
31.60026	6.38691
31.55048	6.38203
31.60026	6.38691
31.55048	6.38203
31.60026	6.38691
31.55048	6.38691
31.60026	6.38691
31.65009	6.39180
31.60026	6.38691
31.55048	6.39668
31.60026	6.39668
31.65009	6.39180
31.60026	6.39668
31.69996	6.40645
31.60026	6.40645
31.69996	6.40645
31.60026	6.40645
31.69996	6.40645
31.65009	6.40645
31.69996	6.41133
31.60026	6.41133
31.69996	6.41133
31.65009	6.41133
31.74988	6.41621
31.60026	6.42598
31.69996	6.41621
31.60026	6.42598
31.74988	6.42109
31.69996	6.42598
31.74988	6.42109
31.65009	6.42598
31.74988	6.42598
31.60026	6.42598
31.74988	6.43574
31.69996	6.43086
31.74988	6.43574
31.65009	6.43574
31.74988	6.44551
31.69996	6.43574
31.74988	6.44551
31.65009	6.44063
31.74988	6.44551
31.65009	6.44551
31.74988	6.44551
31.69996	6.44551
31.74988	6.44551
31.69996	6.45039
31.74988	6.45039
31.69996	6.45039
31.74988	6.45039
31.69996	6.45528
31.74988	6.45528
31.69996	6.46504
31.74988	6.46016
31.69996	6.46504
31.74988	6.45528
31.69996	6.46504
31.74988	6.46504
31.69996	6.46504
31.79983	6.46992
31.69996	6.46992
31.74988	6.47481
31.69996	6.46992
31.79983	6.46992
31.74988	6.47481
31.84983	6.47481
31.69996	6.48457
31.84983	6.48457
31.74988	6.48457
31.79983	6.48457
31.69996	6.48457
31.84983	6.48457
31.74988	6.48946
31.84983	6.48946
31.74988	6.48946
31.84983	6.49434
31.79983	6.49434
31.84983	6.49434
31.74988	6.49922
31.84983	6.49434
31.74988	6.50410
31.89987	6.50410
31.79983	6.50410
31.84983	6.50410
31.79983	6.50410
31.84983	6.50899
31.79983	6.50899
31.84983	6.51387
31.79983	6.50899
31.84983	6.52364
31.79983	6.51387
31.84983	6.52364
31.79983	6.52364
31.89987	6.52364
31.79983	6.51875
31.89987	6.52364
31.79983	6.52364
31.89987	6.52364
31.84983	6.52364
31.84983	6.52852
31.79983	6.52852
31.84983	6.52852
31.79983	6.52852
31.89987	6.53340
31.84983	6.54317
31.84983	6.53829
31.79983	6.54317
31.94996	6.53829
31.84983	6.54317
31.94996	6.54317
31.89987	6.54317
31.89987	6.55293
31.84983	6.54805
31.89987	6.54805
31.84983	6.54805
31.94996	6.56270
31.84983	6.56270
31.94996	6.56270
31.79983	6.56270
31.94996	6.56270
31.89987	6.56270
31.94996	6.56270
31.84983	6.56270
31.94996	6.56270
31.84983	6.56758
31.94996	6.56270
31.89987	6.56758
31.94996	6.57247
31.89987	6.58223
31.94996	6.57247
31.89987	6.57735
31.94996	6.57735
31.89987	6.58223
31.94996	6.57735
31.89987	6.58223
31.94996	6.58223
31.89987	6.58712
31.94996	6.58712
31.89987	6.59200
31.94996	6.59200
31.89987	6.59200
31.94996	6.60176
31.89987	6.59688
31.94996	6.60176
31.89987	6.59688
31.94996	6.60176
31.89987	6.60176
31.94996	6.60176
31.89987	6.60665
31.94996	6.60176
31.89987	6.60665
31.94996	6.61153
31.94996	6.60665
31.94996	6.61641
31.94996	6.62130
31.94996	6.61153
31.89987	6.62130
31.94996	6.61641
31.94996	6.62130
31.94996	6.62130
31.94996	6.62130
31.94996	6.62130
31.94996	6.62618
32.05026	6.62618
31.94996	6.63106
31.94996	6.63106
31.94996	6.63106
32.05026	6.63594
31.94996	6.64083
31.94996	6.64083
31.94996	6.64083
32.05026	6.64083
31.94996	6.64571
32.05026	6.64083
31.94996	6.64571
31.94996	6.64571
32.00009	6.64571
32.10048	6.65059
32.00009	6.65059
32.10048	6.65059
31.94996	6.66036
32.05026	6.65548
31.94996	6.66036
32.05026	6.66036
32.00009	6.66524
32.05026	6.66524
31.94996	6.66524
31.94996	6.66524
32.05026	6.66524
32.05026	6.66524
31.94996	6.67013
32.10048	6.67989
32.00009	6.67989
32.10048	6.67989
32.10048	6.67989
32.15074	6.67989
32.05026	6.67501
32.10048	6.67989
32.00009	6.67989
32.15074	6.67989
32.05026	6.68477
32.15074	6.68966
32.05026	6.68966
32.15074	6.68966
32.05026	6.69942
32.15074	6.68966
32.10048	6.69942
32.15074	6.69454
32.10048	6.69942
32.15074	6.69454
32.10048	6.69942
32.15074	6.70431
32.10048	6.70431
32.15074	6.70431
32.10048	6.70919
32.15074	6.70919
32.10048	6.70919
32.15074	6.70919
32.10048	6.71407
32.15074	6.71896
32.10048	6.71896
32.15074	6.71896
32.10048	6.71896
32.20104	6.71896
32.10048	6.72384
32.15074	6.72872
32.10048	6.72872
32.20104	6.72872
32.10048	6.72872
32.25139	6.72872
32.10048	6.73849
32.15074	6.73360
32.10048	6.73849
32.20104	6.73360
32.10048	6.73849
32.20104	6.73849
32.15074	6.74337
32.20104	6.74337
32.15074	6.74337
32.25139	6.74825
32.10048	6.74825
32.25139	6.74825
32.15074	6.74825
32.25139	6.75802
32.15074	6.75802
32.25139	6.75802
32.15074	6.75802
32.25139	6.75802
32.15074	6.75802
32.25139	6.76290
32.20104	6.76290
32.25139	6.76290
32.20104	6.76778
32.25139	6.76290
32.20104	6.76778
32.25139	6.76778
32.15074	6.77755
32.25139	6.77755
32.20104	6.77755
32.25139	6.77755
32.20104	6.78243
32.25139	6.77755
32.20104	6.78243
32.30179	6.77755
32.20104	6.78243
32.25139	6.78732
32.20104	6.78732
32.25139	6.78732
32.20104	6.79708
32.30179	6.79708
32.20104	6.79708
32.35223	6.79708
32.25139	6.79708
32.30179	6.79708
32.20104	6.80197
32.35223	6.80197
32.20104	6.80197
32.30179	6.80685
32.25139	6.80685
32.30179	6.81173
32.20104	6.81661
32.30179	6.81173
32.25139	6.81661
32.35223	6.81661
32.25139	6.81661
32.35223	6.81661
32.25139	6.82150
32.35223	6.82150
32.30179	6.82638
32.35223	6.83615
32.30179	6.82638
32.35223	6.83615
32.30179	6.83126
32.35223	6.83615
32.30179	6.83126
32.35223	6.83615
32.30179	6.83615
32.35223	6.83615
32.30179	6.83615
32.35223	6.84103
32.30179	6.84103
32.35223	6.84591
32.30179	6.85568
32.35223	6.85080
32.30179	6.85568
32.35223	6.85080
32.30179	6.85568
32.35223	6.85080
32.30179	6.85568
32.35223	6.85568
32.30179	6.86056
32.35223	6.86056
32.30179	6.86056
32.35223	6.86544
32.30179	6.87521
