Temperatura. Can B ( C )	Pressione. Can A ( kPa )
36.33040	7.25120
36.27601	7.25120
36.43937	7.25608
36.33040	7.26585
36.43937	7.26096
36.33040	7.26585
36.43937	7.26585
36.33040	7.26585
36.43937	7.26585
36.33040	7.26585
36.43937	7.27073
36.33040	7.27073
36.43937	7.27561
36.33040	7.28538
36.43937	7.27561
36.33040	7.28538
36.43937	7.28538
36.38485	7.28538
36.43937	7.28538
36.38485	7.28538
36.43937	7.29514
36.38485	7.29026
36.43937	7.29026
36.38485	7.29514
36.43937	7.30491
36.38485	7.30003
36.49394	7.30491
36.38485	7.30003
36.43937	7.30491
36.38485	7.30491
36.49394	7.30979
36.38485	7.30979
36.43937	7.31468
36.38485	7.30979
36.54857	7.31956
36.38485	7.32444
36.49394	7.31956
36.38485	7.32444
36.54857	7.32444
36.38485	7.32444
36.54857	7.32444
36.43937	7.32444
36.54857	7.34397
36.49394	7.32933
36.49394	7.33421
36.43937	7.32933
36.54857	7.34397
36.49394	7.34397
36.54857	7.34397
36.49394	7.34397
36.54857	7.34397
36.49394	7.34886
36.54857	7.34886
36.49394	7.34886
36.54857	7.34886
36.49394	7.35374
36.54857	7.35862
36.49394	7.36351
36.54857	7.35862
36.49394	7.36351
36.54857	7.36351
36.49394	7.36839
36.54857	7.36351
36.49394	7.36839
36.54857	7.38304
36.49394	7.37327
36.54857	7.37327
36.49394	7.37327
36.54857	7.38304
36.49394	7.38304
36.54857	7.38304
36.49394	7.38792
36.54857	7.38792
36.49394	7.38792
36.54857	7.39280
36.54857	7.39280
36.54857	7.39280
36.54857	7.39280
36.54857	7.39769
36.60327	7.40257
36.54857	7.40257
36.54857	7.40257
36.54857	7.40257
36.60327	7.40745
36.54857	7.41234
36.54857	7.40745
36.65803	7.40745
36.60327	7.41234
36.54857	7.41234
36.60327	7.42210
36.54857	7.42210
36.54857	7.42210
36.65803	7.42210
36.60327	7.42698
36.54857	7.42210
36.54857	7.42698
36.65803	7.43187
36.54857	7.44163
36.71285	7.43187
36.60327	7.44163
36.65803	7.43675
36.60327	7.44163
36.65803	7.43675
36.60327	7.44163
36.65803	7.44163
36.60327	7.44652
36.65803	7.44652
36.65803	7.45140
36.71285	7.45628
36.60327	7.45628
36.76773	7.46117
36.65803	7.46117
36.76773	7.46117
36.60327	7.46605
36.71285	7.46605
36.65803	7.46605
36.71285	7.47093
36.60327	7.46605
36.76773	7.47093
36.65803	7.48070
36.76773	7.47093
36.65803	7.48070
36.76773	7.48070
36.71285	7.48070
36.76773	7.48070
36.71285	7.48070
36.76773	7.48070
36.65803	7.50023
36.76773	7.49046
36.71285	7.50023
36.76773	7.50023
36.71285	7.50023
36.76773	7.50023
36.71285	7.50023
36.76773	7.50023
36.71285	7.50511
36.82267	7.50023
36.71285	7.50511
36.76773	7.50999
36.71285	7.50999
36.76773	7.50999
36.71285	7.51976
36.76773	7.51488
36.71285	7.51976
36.76773	7.51976
36.71285	7.51976
36.76773	7.51976
36.76773	7.51976
36.87768	7.52464
36.71285	7.52953
36.87768	7.53929
36.71285	7.53441
36.87768	7.53929
36.76773	7.53929
36.87768	7.53929
36.76773	7.53929
36.82267	7.53929
36.76773	7.54418
36.87768	7.54906
36.76773	7.54418
36.87768	7.54906
36.76773	7.55882
36.87768	7.54906
36.82267	7.55882
36.87768	7.55394
36.76773	7.55882
36.87768	7.55882
36.82267	7.55882
36.87768	7.55882
36.76773	7.56371
36.87768	7.56859
36.82267	7.56859
36.87768	7.56859
36.82267	7.57836
36.98787	7.56859
36.82267	7.57836
36.93274	7.57836
36.82267	7.57836
36.87768	7.57836
36.82267	7.58324
36.87768	7.58812
36.82267	7.58812
36.93274	7.59301
36.82267	7.59789
36.93274	7.59301
36.82267	7.59789
36.93274	7.59301
36.82267	7.59789
36.87768	7.60277
36.82267	7.60277
36.93274	7.60765
36.82267	7.60277
36.98787	7.60765
36.87768	7.60765
36.93274	7.61742
36.93274	7.61742
36.98787	7.61742
36.93274	7.61742
36.93274	7.61742
36.87768	7.62230
36.98787	7.62230
36.93274	7.62230
36.98787	7.62719
36.93274	7.62719
36.98787	7.63207
36.93274	7.63695
36.98787	7.63695
36.93274	7.64183
36.98787	7.63695
36.93274	7.63695
36.98787	7.64183
36.93274	7.64183
36.98787	7.64672
36.93274	7.64672
36.98787	7.64672
36.93274	7.65160
36.98787	7.65648
36.93274	7.65648
36.98787	7.65648
36.93274	7.65648
36.98787	7.66137
36.93274	7.66625
36.98787	7.66625
36.93274	7.67602
36.98787	7.67113
36.93274	7.67602
36.98787	7.66625
36.93274	7.67602
36.98787	7.67602
36.93274	7.67602
36.98787	7.67602
36.93274	7.68090
37.09833	7.68090
36.98787	7.68578
36.98787	7.69555
36.93274	7.69066
36.98787	7.68578
36.93274	7.69555
37.09833	7.69555
36.98787	7.69555
36.98787	7.69555
36.98787	7.70043
37.09833	7.70043
36.98787	7.70043
37.15365	7.70531
37.04307	7.71508
37.09833	7.70531
36.98787	7.71508
37.09833	7.71020
36.98787	7.71508
37.09833	7.71508
36.98787	7.71508
37.09833	7.71996
36.98787	7.71996
37.15365	7.72485
36.98787	7.72485
37.09833	7.73461
37.04307	7.73461
37.15365	7.73461
36.98787	7.73461
37.15365	7.73461
37.04307	7.73949
37.09833	7.73949
37.04307	7.73949
37.20903	7.73949
37.04307	7.74438
37.15365	7.74438
37.09833	7.75414
37.20903	7.74438
37.09833	7.75414
37.15365	7.75414
37.09833	7.75414
37.20903	7.75414
37.09833	7.75903
37.20903	7.76391
37.15365	7.76391
37.20903	7.76391
37.15365	7.75903
37.20903	7.77367
37.15365	7.77367
37.20903	7.77367
37.09833	7.77367
37.20903	7.77367
37.15365	7.77367
37.20903	7.77856
37.15365	7.77856
37.20903	7.78344
37.15365	7.78344
37.20903	7.78832
37.15365	7.79321
37.20903	7.78832
37.09833	7.79321
37.20903	7.79321
37.15365	7.79321
37.26448	7.79321
37.15365	7.79809
37.20903	7.81274
37.15365	7.80297
37.20903	7.81274
37.15365	7.81274
37.20903	7.81274
37.15365	7.81762
37.20903	7.81274
37.15365	7.81274
37.26448	7.81762
37.15365	7.81762
37.31999	7.82250
37.15365	7.81762
37.31999	7.82250
37.20903	7.83227
37.31999	7.82739
37.20903	7.83227
37.20903	7.83227
37.26448	7.83227
37.26448	7.83227
37.20903	7.83715
37.31999	7.83715
37.20903	7.83715
37.31999	7.85180
37.20903	7.84204
37.31999	7.85180
37.20903	7.85180
37.31999	7.85180
37.20903	7.85180
37.31999	7.85180
37.26448	7.85669
37.31999	7.85669
37.26448	7.85669
37.31999	7.85669
37.26448	7.86157
37.31999	7.86157
37.26448	7.87133
37.37557	7.86645
37.26448	7.87133
37.37557	7.87622
37.31999	7.87133
37.31999	7.87622
37.26448	7.87622
37.31999	7.88110
37.26448	7.89087
37.43122	7.88110
37.26448	7.89087
37.43122	7.88598
37.26448	7.89087
37.37557	7.89087
37.26448	7.89575
37.43122	7.89575
37.26448	7.89575
37.43122	7.90063
37.31999	7.91040
37.43122	7.90063
37.37557	7.91040
37.43122	7.91040
37.31999	7.91040
37.43122	7.91040
37.31999	7.91528
37.43122	7.92016
37.37557	7.91528
37.43122	7.92016
37.37557	7.92016
37.43122	7.92993
37.37557	7.92016
37.43122	7.92993
37.37557	7.92993
37.43122	7.92993
37.37557	7.93481
37.43122	7.92993
37.37557	7.93481
37.43122	7.93481
37.37557	7.94946
37.43122	7.94458
37.37557	7.94946
37.43122	7.93970
37.37557	7.94946
37.43122	7.94946
37.37557	7.94946
37.43122	7.94946
37.37557	7.95434
37.43122	7.95923
37.37557	7.95923
37.43122	7.95923
37.43122	7.95923
37.43122	7.96899
37.43122	7.96899
37.43122	7.96899
37.37557	7.96899
37.43122	7.96899
37.43122	7.97388
37.43122	7.97388
37.43122	7.97876
37.54270	7.97876
37.43122	7.97876
37.43122	7.98364
37.43122	7.98853
37.43122	7.98364
37.43122	7.98853
37.43122	7.99341
37.43122	7.98853
37.43122	7.99341
37.43122	7.99829
37.43122	7.99829
37.43122	7.99829
37.43122	8.00806
37.43122	8.00317
37.54270	8.00806
37.43122	8.00806
37.43122	8.00806
37.43122	8.01294
37.43122	8.01294
37.43122	8.01294
37.43122	8.01782
37.43122	8.02271
37.54270	8.02271
37.43122	8.02759
37.59854	8.02271
37.43122	8.02759
37.59854	8.02759
37.48692	8.02759
37.59854	8.03247
37.43122	8.03735
37.65444	8.03735
37.48692	8.03735
37.54270	8.03735
37.48692	8.04712
37.65444	8.04712
37.48692	8.04712
37.59854	8.04712
37.48692	8.05200
37.65444	8.04712
37.54270	8.05200
37.65444	8.05200
37.59854	8.06665
37.65444	8.05689
37.43122	8.06665
37.65444	8.05689
37.48692	8.06665
37.65444	8.06665
37.43122	8.06665
37.65444	8.06665
37.54270	8.07154
37.65444	8.07642
37.59854	8.07642
37.65444	8.08618
37.59854	8.07642
37.65444	8.08618
37.59854	8.08130
37.71041	8.08618
37.59854	8.08618
37.71041	8.08618
37.65444	8.09107
37.71041	8.09107
37.59854	8.09107
37.71041	8.09107
37.59854	8.10572
37.71041	8.10083
37.59854	8.10572
37.71041	8.10083
37.59854	8.11060
37.65444	8.10572
37.65444	8.10572
37.71041	8.11060
37.65444	8.11060
37.71041	8.11548
37.59854	8.12525
37.76645	8.12525
37.59854	8.12525
37.71041	8.12525
37.65444	8.12525
37.71041	8.12525
37.65444	8.13013
37.76645	8.12525
37.71041	8.13013
37.76645	8.13013
37.65444	8.14478
37.71041	8.13501
37.71041	8.14478
37.76645	8.13990
37.65444	8.14478
37.76645	8.13990
37.71041	8.14478
37.76645	8.14478
37.71041	8.14966
37.76645	8.14966
37.71041	8.15455
37.76645	8.16431
37.71041	8.15455
37.82256	8.16431
37.65444	8.15943
37.76645	8.16431
37.71041	8.16431
37.82256	8.16431
37.71041	8.16919
37.82256	8.16919
37.71041	8.17408
37.76645	8.16919
37.71041	8.17408
37.82256	8.17408
37.76645	8.18384
37.87873	8.17896
37.71041	8.18384
37.87873	8.18384
37.76645	8.18384
37.82256	8.18384
37.82256	8.18873
37.87873	8.18873
37.71041	8.19361
37.87873	8.19361
37.76645	8.20338
37.87873	8.19361
37.82256	8.20338
37.87873	8.20338
37.82256	8.20338
37.87873	8.20338
37.82256	8.20826
37.87873	8.20338
37.76645	8.22291
37.87873	8.21314
37.82256	8.21802
37.87873	8.21802
37.82256	8.22291
37.87873	8.22291
37.82256	8.22291
37.87873	8.22291
37.82256	8.22779
37.87873	8.22779
37.82256	8.23267
37.87873	8.24244
37.82256	8.23267
37.87873	8.24244
37.87873	8.23756
37.87873	8.24244
37.82256	8.24732
37.87873	8.24244
37.82256	8.24732
37.87873	8.24732
37.87873	8.24732
37.87873	8.24732
37.82256	8.26197
37.87873	8.25709
37.82256	8.26197
37.87873	8.25709
37.87873	8.26685
37.87873	8.26197
37.82256	8.26197
37.87873	8.26685
37.87873	8.26685
37.99127	8.27174
37.87873	8.27662
37.87873	8.28150
37.82256	8.28150
37.87873	8.28150
37.87873	8.28150
37.87873	8.28150
37.87873	8.28150
37.99127	8.28150
37.87873	8.28639
37.99127	8.29127
37.87873	8.30103
37.99127	8.29127
37.87873	8.30103
37.87873	8.29615
37.87873	8.30103
37.87873	8.29615
37.87873	8.30592
37.99127	8.30103
37.93497	8.30592
38.04765	8.31080
37.87873	8.31080
37.99127	8.31080
37.93497	8.31080
37.99127	8.32057
37.93497	8.32057
38.04765	8.32057
37.93497	8.32057
38.04765	8.32057
37.93497	8.32545
38.04765	8.32545
37.99127	8.32545
38.10409	8.33033
37.99127	8.34010
38.04765	8.33522
37.99127	8.34010
38.10409	8.34010
37.99127	8.34010
38.10409	8.34498
37.99127	8.34010
38.10409	8.34986
38.04765	8.34986
38.10409	8.34986
37.99127	8.35963
38.10409	8.35963
38.04765	8.35963
38.10409	8.35963
38.04765	8.35963
38.10409	8.35963
38.04765	8.35963
38.10409	8.35963
37.99127	8.36451
38.10409	8.36940
38.04765	8.36940
38.16060	8.36940
38.04765	8.37916
38.10409	8.37428
38.04765	8.37916
38.16060	8.37428
38.04765	8.38404
38.16060	8.38404
38.04765	8.38404
38.16060	8.38893
38.04765	8.38893
38.10409	8.38893
38.04765	8.39381
38.21718	8.39869
38.04765	8.39869
38.10409	8.39869
38.10409	8.39869
38.16060	8.40358
38.10409	8.40358
38.16060	8.40846
38.04765	8.41823
38.16060	8.40846
38.04765	8.41823
38.21718	8.41334
38.10409	8.41823
38.21718	8.41823
38.10409	8.41823
38.21718	8.42311
38.16060	8.42311
38.16060	8.42311
38.10409	8.42799
38.21718	8.43776
38.10409	8.42799
38.27383	8.43776
38.16060	8.43776
38.21718	8.43776
38.16060	8.43776
38.21718	8.43776
38.16060	8.44264
38.21718	8.44264
38.10409	8.44264
38.27383	8.44752
38.10409	8.45241
38.21718	8.45241
38.10409	8.45729
38.21718	8.45241
38.16060	8.45729
38.27383	8.45729
38.16060	8.46217
38.21718	8.46217
38.16060	8.46706
38.27383	8.46706
38.16060	8.47682
38.27383	8.47682
38.21718	8.46706
38.21718	8.47682
38.16060	8.47682
38.33054	8.47682
38.21718	8.48170
38.33054	8.48170
38.21718	8.48659
38.27383	8.48659
38.21718	8.49147
38.27383	8.48659
38.16060	8.49635
38.33054	8.49147
38.21718	8.49635
38.33054	8.49635
38.27383	8.50124
38.33054	8.50612
38.27383	8.50124
38.33054	8.50612
38.27383	8.50612
38.33054	8.50612
38.21718	8.50612
38.33054	8.51588
38.21718	8.51588
38.33054	8.51588
38.27383	8.51588
38.33054	8.52077
38.21718	8.52077
38.33054	8.52565
38.27383	8.52565
38.33054	8.52565
38.27383	8.53542
38.33054	8.53053
38.27383	8.53542
38.33054	8.53053
38.27383	8.53542
38.33054	8.53542
38.27383	8.54518
38.33054	8.54030
38.27383	8.54518
38.33054	8.55495
38.33054	8.55007
38.33054	8.55495
38.27383	8.55495
38.33054	8.55495
38.27383	8.55495
38.33054	8.55495
38.33054	8.55495
38.33054	8.55983
38.38733	8.56471
38.33054	8.56471
38.33054	8.57448
38.33054	8.56471
38.38733	8.57448
38.33054	8.56960
38.38733	8.57936
38.33054	8.57936
38.33054	8.57936
38.44419	8.57936
38.38733	8.57936
38.33054	8.58425
38.38733	8.58425
38.33054	8.59401
38.38733	8.59401
38.44419	8.59401
38.38733	8.59401
38.50111	8.59401
38.38733	8.59401
38.44419	8.60378
38.38733	8.60378
38.33054	8.60378
38.38733	8.61354
38.33054	8.60378
38.38733	8.61354
38.50111	8.60866
38.38733	8.61354
38.44419	8.61354
38.38733	8.61843
38.50111	8.61354
38.38733	8.61843
38.50111	8.62331
38.44419	8.62331
38.44419	8.63308
38.38733	8.62819
38.50111	8.63308
38.44419	8.63308
38.50111	8.63308
38.44419	8.63796
38.50111	8.63796
38.44419	8.63796
38.55811	8.64284
38.50111	8.65261
38.55811	8.64284
38.50111	8.65261
38.55811	8.65261
38.44419	8.65261
38.55811	8.65261
38.50111	8.65261
38.55811	8.65749
38.50111	8.65749
38.55811	8.66237
38.50111	8.66237
38.55811	8.66726
38.50111	8.67214
38.55811	8.67214
38.50111	8.67214
38.55811	8.67214
38.50111	8.67702
38.55811	8.67702
38.55811	8.67702
38.55811	8.68191
38.50111	8.68191
38.61518	8.68191
38.50111	8.69167
38.67232	8.69167
38.50111	8.69167
38.55811	8.69167
38.50111	8.69167
38.55811	8.69167
38.50111	8.69655
38.55811	8.70144
38.50111	8.70144
38.55811	8.71120
38.50111	8.70632
38.67232	8.71120
38.55811	8.71120
38.67232	8.71120
38.61518	8.71120
38.61518	8.71120
38.55811	8.71609
38.67232	8.72097
38.55811	8.72097
38.67232	8.72097
38.55811	8.73074
38.67232	8.72585
38.55811	8.73074
38.67232	8.73074
38.55811	8.73562
38.72953	8.73074
38.61518	8.73562
38.67232	8.73562
38.61518	8.73562
38.67232	8.74050
38.61518	8.75027
38.67232	8.75027
38.55811	8.75027
38.67232	8.75027
38.61518	8.75027
38.67232	8.75515
38.61518	8.75515
38.72953	8.75515
38.61518	8.75515
38.72953	8.76003
38.61518	8.76980
38.72953	8.76003
38.61518	8.76980
38.72953	8.76492
38.61518	8.76980
38.72953	8.77468
38.61518	8.77468
38.67232	8.77468
38.67232	8.77468
38.67232	8.77956
38.67232	8.78445
38.78681	8.78933
38.67232	8.78933
38.67232	8.78933
38.67232	8.78933
38.78681	8.78933
38.61518	8.79421
38.78681	8.79421
38.61518	8.79421
38.78681	8.79910
38.72953	8.80886
38.78681	8.80886
38.72953	8.80886
38.78681	8.80886
38.72953	8.80886
38.78681	8.80886
38.72953	8.81375
38.72953	8.81375
38.72953	8.81375
38.78681	8.81863
38.72953	8.82839
38.78681	8.82351
38.72953	8.82839
38.78681	8.82839
38.72953	8.82839
38.78681	8.83328
38.72953	8.82839
38.78681	8.82839
38.72953	8.83816
38.78681	8.83816
38.72953	8.84793
38.78681	8.83816
38.72953	8.84793
38.78681	8.84793
38.78681	8.84793
38.78681	8.84793
38.72953	8.85281
38.78681	8.85281
38.72953	8.85769
38.78681	8.85769
38.78681	8.85769
38.78681	8.85769
38.72953	8.86258
38.78681	8.86746
38.72953	8.86258
38.78681	8.87234
38.78681	8.87234
38.78681	8.87722
38.78681	8.87234
38.78681	8.87722
38.78681	8.87722
38.78681	8.88211
38.78681	8.88699
38.78681	8.88699
38.78681	8.88699
38.90158	8.88211
38.78681	8.88699
38.90158	8.89187
38.84416	8.89187
38.90158	8.89676
38.78681	8.90652
38.90158	8.90652
38.78681	8.90652
38.90158	8.90652
38.78681	8.90652
38.90158	8.90652
38.84416	8.90652
38.90158	8.91140
38.84416	8.91629
38.95908	8.91140
38.78681	8.92605
38.90158	8.91629
38.78681	8.92605
38.95908	8.91629
38.84416	8.92605
38.95908	8.93094
38.90158	8.93094
38.95908	8.93582
38.84416	8.93094
38.95908	8.93582
38.90158	8.93582
38.95908	8.94559
38.90158	8.94070
38.95908	8.94559
38.90158	8.94559
39.01665	8.94559
38.95908	8.95047
39.01665	8.94559
38.84416	8.95535
38.95908	8.95535
38.84416	8.95535
39.01665	8.95535
38.90158	8.96512
39.01665	8.96023
38.95908	8.96512
39.01665	8.96023
38.90158	8.97000
39.01665	8.97000
38.90158	8.97000
39.01665	8.97488
38.95908	8.97000
39.01665	8.97488
38.95908	8.98465
39.01665	8.98465
38.95908	8.98465
39.01665	8.98465
38.95908	8.98953
39.07429	8.98465
38.95908	8.99442
39.01665	8.99442
38.95908	8.98953
39.01665	8.99442
38.95908	9.00418
39.13201	8.99930
38.95908	9.00418
39.07429	9.00418
38.95908	9.00906
39.07429	9.00418
38.95908	9.00906
39.13201	9.01395
39.01665	9.01883
39.13201	9.02371
38.95908	9.01883
39.13201	9.02371
39.01665	9.02371
39.13201	9.02371
39.01665	9.02860
39.13201	9.02371
39.01665	9.02860
39.07429	9.03348
39.01665	9.04324
39.13201	9.03348
39.01665	9.04324
39.07429	9.03836
39.07429	9.04324
39.13201	9.04324
39.07429	9.04813
39.13201	9.04813
39.07429	9.05301
39.18980	9.04813
39.07429	9.05301
39.13201	9.06278
39.01665	9.05789
39.13201	9.06278
39.07429	9.06278
39.13201	9.06278
39.07429	9.06278
39.13201	9.06278
39.07429	9.06766
39.18980	9.06766
39.07429	9.06766
39.13201	9.07254
39.07429	9.08231
39.18980	9.07743
39.13201	9.08231
39.18980	9.08231
39.07429	9.08231
39.24766	9.08719
39.07429	9.08719
39.18980	9.08719
39.13201	9.09207
39.18980	9.09207
39.18980	9.09696
39.24766	9.09207
39.13201	9.09696
39.24766	9.10672
39.18980	9.10672
39.24766	9.10184
39.13201	9.10672
39.24766	9.10672
39.18980	9.12137
39.24766	9.11161
39.18980	9.11161
39.24766	9.11649
39.18980	9.12137
39.24766	9.12137
39.18980	9.12137
39.24766	9.12626
39.18980	9.12626
39.24766	9.13114
39.18980	9.13114
39.24766	9.13114
39.18980	9.14090
39.24766	9.14090
39.18980	9.14090
39.24766	9.14090
39.18980	9.14579
39.24766	9.14090
39.18980	9.14579
39.24766	9.15067
39.24766	9.15067
39.24766	9.15067
39.18980	9.16044
39.24766	9.15555
39.24766	9.16044
39.24766	9.16044
39.24766	9.16532
39.24766	9.16044
39.24766	9.16532
39.24766	9.17020
39.18980	9.17020
39.24766	9.17997
39.18980	9.17508
39.24766	9.17997
39.18980	9.17997
39.24766	9.17997
39.24766	9.18485
39.24766	9.18485
39.24766	9.18485
39.24766	9.18485
39.24766	9.19950
39.24766	9.18973
39.24766	9.19950
39.24766	9.19462
39.30560	9.19950
39.24766	9.19950
39.24766	9.20438
39.24766	9.20438
39.30560	9.20438
39.24766	9.20927
39.30560	9.21903
39.36361	9.20927
39.30560	9.21903
39.24766	9.21903
39.30560	9.21903
39.24766	9.21903
39.30560	9.21903
39.42170	9.21903
39.30560	9.22880
39.36361	9.22880
39.30560	9.22391
39.42170	9.23368
39.36361	9.23856
39.47986	9.23368
39.30560	9.23856
39.47986	9.23856
39.30560	9.24345
39.42170	9.25810
39.30560	9.24833
39.42170	9.25810
39.36361	9.24833
39.47986	9.25810
39.42170	9.25810
39.47986	9.25810
39.36361	9.25810
39.47986	9.25810
39.36361	9.25810
39.47986	9.26298
39.36361	9.26298
39.47986	9.26786
39.42170	9.27274
39.47986	9.26786
39.36361	9.27763
39.47986	9.27274
39.42170	9.27763
39.47986	9.28251
39.42170	9.27763
39.47986	9.28251
39.42170	9.28251
39.47986	9.28739
39.42170	9.29716
39.47986	9.29716
39.42170	9.29716
39.47986	9.29716
39.42170	9.29716
39.47986	9.30204
39.42170	9.30204
39.47986	9.30692
39.42170	9.30692
39.47986	9.30692
39.47986	9.31669
39.47986	9.31181
39.42170	9.31669
39.47986	9.31669
39.47986	9.32157
39.59641	9.31669
39.42170	9.32646
39.53809	9.32157
39.42170	9.32646
39.53809	9.33622
39.42170	9.32646
39.47986	9.33622
39.42170	9.33622
39.47986	9.33622
39.47986	9.34111
39.59641	9.34599
39.47986	9.34111
39.59641	9.34599
39.47986	9.34599
39.59641	9.34599
39.47986	9.35575
39.59641	9.35087
39.47986	9.35575
39.59641	9.35575
39.47986	9.35575
39.59641	9.36064
39.47986	9.36064
39.59641	9.36552
39.53809	9.37529
39.59641	9.37040
39.53809	9.37529
39.59641	9.37529
39.53809	9.37529
39.59641	9.37529
39.53809	9.37529
39.59641	9.38017
39.53809	9.38017
39.65479	9.38505
39.53809	9.39482
39.59641	9.38993
39.53809	9.39482
39.65479	9.38993
39.53809	9.39482
39.71326	9.39482
39.53809	9.39970
39.65479	9.39970
39.59641	9.40458
39.65479	9.40458
39.53809	9.40458
39.71326	9.41435
39.53809	9.40947
39.71326	9.41435
39.65479	9.41435
39.71326	9.41435
39.59641	9.41923
39.71326	9.41923
39.59641	9.41923
39.71326	9.42412
39.53809	9.42412
39.71326	9.42412
39.65479	9.42900
39.71326	9.43388
39.65479	9.43388
39.71326	9.43388
39.65479	9.43876
39.71326	9.43876
39.65479	9.44365
39.71326	9.44365
39.65479	9.45341
39.71326	9.44853
39.65479	9.45341
39.71326	9.45341
39.65479	9.45341
39.71326	9.45341
39.65479	9.45341
39.71326	9.46318
39.65479	9.45830
39.71326	9.46318
39.65479	9.47295
39.71326	9.46318
39.65479	9.47295
39.71326	9.46806
39.65479	9.47295
39.71326	9.47295
39.71326	9.47783
39.71326	9.47295
39.65479	9.48759
39.71326	9.49248
39.65479	9.48271
39.71326	9.49248
39.71326	9.49248
39.71326	9.49248
39.65479	9.49248
39.71326	9.49248
39.65479	9.49736
39.71326	9.49736
39.71326	9.50224
39.71326	9.50224
39.71326	9.50224
39.71326	9.50224
39.71326	9.51201
39.83042	9.50713
39.71326	9.51201
39.83042	9.51201
39.71326	9.51201
39.71326	9.52177
39.71326	9.51689
39.83042	9.52177
39.77180	9.52666
39.83042	9.53154
39.71326	9.53154
39.83042	9.53154
39.71326	9.53154
39.71326	9.53154
39.71326	9.53642
39.71326	9.54131
39.71326	9.54131
39.83042	9.54131
39.83042	9.55107
39.88911	9.54131
39.77180	9.55107
39.88911	9.54619
39.71326	9.55596
39.88911	9.55107
39.77180	9.55596
39.88911	9.56084
39.83042	9.55596
39.88911	9.57060
39.83042	9.56084
39.88911	9.57060
39.83042	9.57060
39.88911	9.57060
39.83042	9.57549
39.88911	9.57060
39.88911	9.57549
39.88911	9.58037
39.88911	9.59014
39.88911	9.58037
39.83042	9.59014
39.94788	9.58525
39.88911	9.59014
39.94788	9.59014
39.83042	9.59502
39.94788	9.58525
39.88911	9.59502
39.94788	9.59990
39.88911	9.59990
39.94788	9.59990
39.88911	9.60479
39.94788	9.60479
39.88911	9.60967
39.94788	9.60967
39.88911	9.60967
39.94788	9.60967
39.88911	9.62920
39.94788	9.61943
39.88911	9.61943
40.00673	9.62432
39.88911	9.62920
39.94788	9.62432
39.88911	9.62920
39.94788	9.62432
39.94788	9.62920
40.00673	9.62920
39.94788	9.63408
40.00673	9.63408
39.88911	9.63897
40.06566	9.63897
39.88911	9.64385
40.00673	9.64873
39.94788	9.64385
40.06566	9.64873
39.88911	9.65361
40.06566	9.64873
39.94788	9.65361
40.06566	9.65361
39.94788	9.66826
40.06566	9.65850
39.94788	9.66826
40.06566	9.65850
39.94788	9.66826
40.06566	9.66826
40.00673	9.66826
40.00673	9.67315
39.94788	9.67803
40.06566	9.68780
40.00673	9.67803
40.06566	9.68780
40.00673	9.68780
40.06566	9.68780
39.94788	9.68780
40.06566	9.68780
40.00673	9.69268
40.06566	9.69268
40.00673	9.69268
40.12467	9.69756
40.00673	9.69268
40.06566	9.69756
40.00673	9.70733
40.06566	9.70733
40.00673	9.70733
40.12467	9.70733
40.00673	9.71221
40.12467	9.71221
40.00673	9.71709
40.06566	9.71709
40.06566	9.71709
40.12467	9.72686
40.00673	9.72198
40.18375	9.72686
40.06566	9.72686
40.18375	9.72686
40.06566	9.72686
40.18375	9.73174
40.00673	9.73174
40.18375	9.73663
40.06566	9.73663
40.18375	9.74151
40.12467	9.74639
40.18375	9.74151
40.12467	9.74639
40.18375	9.74639
40.12467	9.75127
40.18375	9.75127
40.12467	9.75616
40.18375	9.76104
40.12467	9.76592
40.18375	9.76104
40.12467	9.76592
40.18375	9.76592
40.12467	9.76592
40.18375	9.76592
40.12467	9.77081
40.18375	9.77081
40.12467	9.77569
40.18375	9.77569
40.12467	9.78545
40.18375	9.78057
40.12467	9.78545
40.18375	9.78057
40.12467	9.79034
40.18375	9.78545
40.12467	9.79034
40.18375	9.79034
40.18375	9.79522
40.18375	9.80499
40.12467	9.79522
40.18375	9.80499
40.12467	9.80499
40.18375	9.80499
40.12467	9.80499
40.18375	9.80987
40.24292	9.80987
40.18375	9.81475
40.18375	9.81475
40.18375	9.81964
40.18375	9.81964
40.18375	9.81964
40.24292	9.82452
40.18375	9.82452
40.24292	9.82452
40.18375	9.82452
40.24292	9.83428
40.18375	9.83428
40.24292	9.84405
40.18375	9.84405
40.24292	9.83428
40.30216	9.84405
40.24292	9.84405
40.18375	9.84405
40.24292	9.84405
40.18375	9.84893
40.24292	9.84405
40.18375	9.84893
40.24292	9.85382
40.30216	9.85870
40.24292	9.86358
40.30216	9.85870
40.24292	9.86358
40.36149	9.86358
40.24292	9.86847
40.36149	9.86847
40.24292	9.86847
40.36149	9.87335
40.24292	9.87823
40.30216	9.88311
40.24292	9.88311
40.36149	9.88311
40.30216	9.88311
40.42089	9.88311
40.24292	9.88311
40.36149	9.88311
40.30216	9.88800
40.36149	9.89288
40.30216	9.90265
40.36149	9.89288
40.30216	9.90265
40.42089	9.90265
40.30216	9.90265
40.42089	9.89776
40.36149	9.90265
40.42089	9.90265
40.36149	9.90753
40.42089	9.91241
40.36149	9.91241
40.42089	9.91241
40.36149	9.92218
40.42089	9.91241
40.36149	9.92218
40.42089	9.92218
40.36149	9.92218
40.42089	9.92706
